ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price
9276,Super built-up  Area,Ready To Move,JP Nagar,3 BHK,DSillto,1450,2.0,2.0,55.0
2446,Super built-up  Area,18-May,Whitefield,2 BHK,Prtates,1216,2.0,1.0,79.0
6105,Super built-up  Area,Ready To Move,AGS Layout,3 BHK,,1080,2.0,2.0,75.0
9097,Super built-up  Area,20-Dec,Whitefield,2 BHK,,935,2.0,1.0,32.72
6510,Super built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,SJmesst,1549,3.0,2.0,80.0
8235,Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,52.5
9950,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Arria G,1015,2.0,1.0,45.0
3997,Super built-up  Area,Ready To Move,Kalena Agrahara,2 BHK,PrncyRe,800,2.0,2.0,30.0
8618,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,,1113,2.0,1.0,52.0
3172,Plot  Area,Ready To Move,J P Nagar 7th Phase Ramayya City,4 Bedroom,,1200,4.0,2.0,350.0
1223,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1680,3.0,2.0,120.0
5608,Super built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,Pridsi ,1305,2.0,1.0,59.0
6753,Super built-up  Area,18-Oct,Hennur Road,2 BHK,Puachal,1232,2.0,1.0,87.0
70,Plot  Area,Ready To Move,Double Road,3 Bedroom,,500,3.0,2.0,100.0
544,Plot  Area,18-Mar,Whitefield,3 Bedroom,,1500,3.0,1.0,61.95
1204,Super built-up  Area,19-Dec,Sarjapur  Road,3 BHK,Daivon ,1403,3.0,3.0,51.63
4184,Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1200,2.0,1.0,59.0
4046,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,SNity S,1260,2.0,2.0,70.0
10156,Super built-up  Area,18-Dec,Sarjapur  Road,4 BHK,Klark L,4395,4.0,2.0,242.0
3146,Super built-up  Area,Ready To Move,Murugeshpalya,3 BHK,PintsAp,1550,3.0,2.0,74.0
2637,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,Siaraa ,1550,2.0,2.0,75.0
10317,Super built-up  Area,Ready To Move,Green Glen Layout,3 BHK,Soweray,1750,3.0,2.0,120.0
8492,Super built-up  Area,Ready To Move,Anugrah Layout,3 BHK,Saavena,1567,3.0,1.0,100.0
8874,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,,1110,2.0,1.0,52.0
9038,Built-up  Area,Ready To Move,Hagadur,2 BHK,SSoraba,1100,2.0,2.0,45.0
5657,Super built-up  Area,18-Aug,Whitefield,2 BHK,SSdhimr,1175,2.0,1.0,39.0
9290,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Saitya ,1826,3.0,2.0,130.0
3887,Super built-up  Area,18-May,Electronic City Phase II,3 BHK,Sryalan,1400,2.0,2.0,40.43
877,Built-up  Area,Ready To Move,Arekere,3 BHK,,1740,2.0,,95.0
10015,Super built-up  Area,Ready To Move,Haralur Road,4 BHK,Oznzaes,3700,4.0,2.0,325.0
196,Super built-up  Area,Ready To Move,Kothanur,2 BHK,,1186,2.0,2.0,58.0
10384,Super built-up  Area,Ready To Move,frazertown,3 BHK,,2900,3.0,2.0,325.0
3383,Super built-up  Area,18-Dec,Whitefield,3 BHK,Prtates,1697,3.0,2.0,115.0
7965,Super built-up  Area,Ready To Move,Gunjur,2 BHK,Akncyes,1175,2.0,2.0,43.48
7191,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Duals P,1693,3.0,1.0,125.0
2997,Super built-up  Area,18-Aug,Chandapura,1 BHK,Dhowsyo,630,1.0,0.0,13.86
2571,Super built-up  Area,18-Jul,Bhoganhalli,2 BHK,Rosha I,1447,2.0,1.0,75.97
3592,Built-up  Area,Ready To Move,Vishwapriya Layout,4 BHK,,600,3.0,2.0,73.0
8770,Super built-up  Area,Ready To Move,Kambipura,3 BHK,Prrtht ,1083,2.0,1.0,48.0
2400,Plot  Area,Ready To Move,Cholanayakanahalli,5 Bedroom,,3000,6.0,3.0,1000.0
9197,Super built-up  Area,Ready To Move,Hosa Road,2 BHK,SSaleRo,1016,2.0,1.0,45.0
9984,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,950,2.0,2.0,46.7
7047,Super built-up  Area,Ready To Move,TC Palaya,2 BHK,,1500,2.0,0.0,75.0
5493,Built-up  Area,Ready To Move,9th Phase JP Nagar,1 BHK,NaensGa,600,1.0,0.0,20.0
6123,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,2300,4.0,3.0,102.0
5026,Built-up  Area,18-May,Hennur Road,3 BHK,Maity W,1445,2.0,1.0,105.0
7273,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Ahriaup,1050,2.0,1.0,63.5
2868,Super built-up  Area,Ready To Move,Nehru Nagar,3 BHK,Ceste C,2167,3.0,3.0,170.0
2718,Plot  Area,Ready To Move,Yelahanka,3 Bedroom,Edreelm,1550,3.0,1.0,120.0
9226,Super built-up  Area,Ready To Move,Whitefield,3 BHK,Aangsur,1600,3.0,2.0,95.0
4450,Plot  Area,Ready To Move,Okalipura,5 Bedroom,,1200,4.0,3.0,120.0
5848,Super built-up  Area,19-Dec,Whitefield,1 BHK,Goted U,613 - 648,1.0,0.0,32.15
4338,Super built-up  Area,Ready To Move,Frazer Town,3 BHK,Prook M,2560,3.0,2.0,265.0
188,Super built-up  Area,Ready To Move,KR Puram,2 BHK,MCvarar,1015 - 1540,2.0,0.0,56.8
7879,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Asintas,1350,2.0,1.0,90.0
3215,Super built-up  Area,18-Sep,KR Puram,2 BHK,MCnexva,1070 - 1315,2.0,0.0,51.22
2682,Super built-up  Area,21-May,Dairy Circle,3 BHK,Soeurri,1980,3.0,2.0,224.0
5066,Built-up  Area,Ready To Move,Rayasandra,3 BHK,,1199,2.0,1.0,48.5
2508,Super built-up  Area,Ready To Move,Kanakapura,3 BHK,SPavenc,1290,2.0,3.0,45.15
4111,Built-up  Area,Ready To Move,Somasundara Palya,3 BHK,ManceEl,2372,3.0,,140.0
7609,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1680,3.0,3.0,125.0
218,Super built-up  Area,Ready To Move,Ngef Layout,3 BHK,,1415,3.0,3.0,78.0
5514,Super built-up  Area,19-Dec,Old Madras Road,2 BHK,SheldGr,1065,2.0,1.0,47.86
6505,Plot  Area,Ready To Move,Yeshwanthpur,9 Bedroom,,2400,6.0,,270.0
5114,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1884,3.0,3.0,98.0
2543,Built-up  Area,Ready To Move,Akshaya Vana,4 Bedroom,,4000,4.0,3.0,170.0
3777,Built-up  Area,21-Dec,Thanisandra,1 BHK,Bhe 2ko,923,1.0,1.0,45.69
1244,Built-up  Area,Ready To Move,Kaggadasapura,4 BHK,Adsia F,2150,4.0,1.0,100.0
5384,Super built-up  Area,Ready To Move,Yeshwanthpur,1 BHK,IBityin,670,1.0,1.0,36.85
420,Plot  Area,Ready To Move,TC Palaya,2 Bedroom,,1200,2.0,0.0,60.0
7908,Super built-up  Area,Ready To Move,Sanne Amanikere,1 BHK,Hoxiaa ,655,1.0,2.0,27.0
7131,Built-up  Area,Ready To Move,Yelahanka,6 Bedroom,,3600,6.0,1.0,200.0
7913,Built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Wiowsri,1050,2.0,1.0,59.0
2058,Super built-up  Area,Ready To Move,Hoskote,3 BHK,Deiveer,1250,3.0,2.0,50.0
9044,Super built-up  Area,18-Apr,EPIP Zone,3 BHK,BrontLa,1860,3.0,2.0,130.0
7364,Super built-up  Area,19-Nov,Sarjapur  Road,3 BHK,AsastDe,1157,2.0,1.0,53.99
8543,Built-up  Area,Ready To Move,Hoskote,2 BHK,Corus C,1065,2.0,3.0,31.5
5170,Built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,Komesa ,1100,2.0,2.0,70.0
1166,Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,45.0
254,Built-up  Area,Ready To Move,Kundalahalli Colony,2 Bedroom,,1280,2.0,1.0,69.0
4147,Super built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,,1200,2.0,1.0,75.0
415,Built-up  Area,Ready To Move,Amco Colony,3 BHK,Hoeatan,1760,3.0,2.0,88.0
5302,Super built-up  Area,Ready To Move,Badrappa Layout,2 BHK,,1500,2.0,2.0,88.0
9781,Built-up  Area,Ready To Move,Rayasandra,1 BHK,,470,1.0,1.0,21.0
8812,Super built-up  Area,Ready To Move,Domlur,3 BHK,,1740,3.0,0.0,120.0
3813,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,,1893,3.0,2.0,100.0
759,Plot  Area,18-Nov,Varthur Road,4 Bedroom,,2760,4.0,2.0,155.0
1385,Super built-up  Area,Ready To Move,Hebbal Kempapura,3 BHK,GonumPl,2900,4.0,,300.0
654,Super built-up  Area,20-Oct,Kanakpura Road,3 BHK,PrarePa,1100,2.0,1.0,58.0
1201,Super built-up  Area,19-Dec,Hebbal,3 BHK,Magiaya,1255,2.0,1.0,77.68
2413,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1697,3.0,2.0,114.0
4060,Super built-up  Area,Ready To Move,Ulsoor,3 BHK,,2000,3.0,3.0,185.0
5032,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Dwterai,1205,2.0,1.0,75.0
5775,Super built-up  Area,Ready To Move,AGS Layout,2 BHK,,1040,2.0,1.0,46.79
3401,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,1218,2.0,1.0,73.0
8824,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Hahtsya,1420,3.0,3.0,68.0
6076,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Arldsyo,1403,3.0,1.0,56.0
8339,Super built-up  Area,Ready To Move,Rajiv Nagar,4 BHK,PuoodSk,2340,4.0,1.0,145.0
3044,Super built-up  Area,Ready To Move,Vijayanagar,3 BHK,Rancy R,1527,3.0,2.0,115.0
2830,Super built-up  Area,Ready To Move,Whitefield,2 BHK,,1102,2.0,1.0,48.0
4969,Super built-up  Area,Ready To Move,Nyanappana Halli,2 BHK,Salms G,1065,2.0,1.0,58.0
328,Super built-up  Area,Ready To Move,Kaval Byrasandra,2 BHK,Abncy R,1200,2.0,2.0,52.0
4885,Super built-up  Area,Ready To Move,Babusapalaya,3 BHK,ARngsd ,1358,2.0,1.0,43.1
6858,Super built-up  Area,Ready To Move,Ardendale,3 BHK,SoystAm,1777.26,3.0,2.0,105.0
6066,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Shissut,1200,2.0,2.0,65.0
6688,Super built-up  Area,18-Dec,Electronics City Phase 1,2 BHK,Shitt S,1175,2.0,2.0,64.98
2063,Super built-up  Area,Ready To Move,Panathur,3 BHK,SVnamnd,1546,3.0,2.0,99.0
9332,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,BriumMi,1270,2.0,1.0,80.0
4629,Super built-up  Area,18-Mar,Haralur Road,1 BHK,SNnia E,575,1.0,1.0,88.0
3033,Super built-up  Area,19-Mar,Yelahanka,3 BHK,,1616,3.0,1.0,65.0
8939,Built-up  Area,Ready To Move,Yelachenahalli,2 BHK,PuontBe,1110,2.0,2.0,110.0
4226,Super built-up  Area,19-Dec,Whitefield,1 BHK,Oreldhi,524 - 894,1.0,0.0,34.385
9342,Built-up  Area,Ready To Move,1st Block Jayanagar,8 Bedroom,,1700,3.0,2.0,50.0
8119,Super built-up  Area,Ready To Move,R.T. Nagar,4 BHK,,2800,4.0,,400.0
1281,Built-up  Area,18-Jan,Whitefield,3 Bedroom,,2842,3.0,2.0,162.0
3019,Super built-up  Area,Ready To Move,ISRO Layout,2 BHK,,1180,2.0,3.0,52.0
3029,Super built-up  Area,19-Nov,Thanisandra,3 BHK,Bhe 2ko,1634,3.0,3.0,78.0
4541,Built-up  Area,18-Dec,Whitefield,1 BHK,,624,1.0,1.0,35.0
2636,Super built-up  Area,21-Jul,Hoodi,2 BHK,GoAirej,1196,2.0,0.0,71.74
4228,Built-up  Area,Ready To Move,Cooke Town,3 BHK,,2388,4.0,3.0,239.0
7366,Plot  Area,Ready To Move,Gottigere,4 Bedroom,,2500,3.0,2.0,120.0
5140,Super built-up  Area,19-Apr,Mysore Road,2 BHK,Brama P,1070,2.0,1.0,49.65
3018,Super built-up  Area,Ready To Move,Frazer Town,2 BHK,Asneren,1550,2.0,2.0,140.0
2945,Super built-up  Area,Ready To Move,Hagadur,2 BHK,SSoraba,1110,2.0,2.0,51.0
8028,Super built-up  Area,19-Dec,Electronic City,1 BHK,Shntie ,530,1.0,1.0,13.5
6995,Super built-up  Area,Ready To Move,Gubbalala,2 BHK,MauilTr,1205,2.0,2.0,70.0
5581,Super built-up  Area,19-Oct,Carmelaram,2 BHK,,970,2.0,2.0,35.0
6306,Built-up  Area,Ready To Move,Hosur Road,5 Bedroom,,3600,5.0,3.0,180.0
4667,Super built-up  Area,18-Dec,Whitefield,2 BHK,Suhamra,1215,2.0,1.0,62.0
2663,Plot  Area,Ready To Move,Sector 4 HSR Layout,4 Bedroom,,2400,4.0,,700.0
8826,Super built-up  Area,Ready To Move,Rachenahalli,3 BHK,Sovar S,1530,2.0,2.0,74.4
1282,Built-up  Area,Ready To Move,Kanakpura Road,3 BHK,SoapeSu,1558.67,2.0,2.0,65.0
4329,Built-up  Area,Ready To Move,Ramamurthy Nagar,4 BHK,,850,2.0,1.0,65.0
1362,Super built-up  Area,20-Dec,Old Madras Road,2 BHK,Shmes O,935,2.0,1.0,32.72
4656,Plot  Area,Ready To Move,Mahalakshmi Puram,2 Bedroom,,1290,1.0,0.0,225.0
4342,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,NRowse ,1464,3.0,2.0,56.0
1437,Built-up  Area,Ready To Move,AMS Layout,3 BHK,,1650,2.0,2.0,80.0
3481,Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,NCaveun,2024,3.0,,157.0
10263,Super built-up  Area,Ready To Move,Kaval Byrasandra,2 BHK,,1025,2.0,1.0,60.0
4302,Super built-up  Area,Ready To Move,Gopalkrishna Nagar,3 BHK,MJarlPe,1530,2.0,1.0,97.0
56,Built-up  Area,20-Feb,Devanahalli,4 Bedroom,BrereAt,3010 - 3410,,,192.0
5272,Built-up  Area,18-Jul,Bommasandra Industrial Area,2 BHK,,1020,2.0,1.0,29.45
9028,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1175,2.0,2.0,47.0
3914,Super built-up  Area,18-Dec,Hebbal,3 BHK,Magiaya,1355,3.0,2.0,83.87
1844,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,,1185,2.0,2.0,47.39
4030,Built-up  Area,Ready To Move,Yelahanka,3 BHK,Niareum,1653,3.0,2.0,120.0
9135,Super built-up  Area,Ready To Move,Mico Layout,1 BHK,Coora S,800,1.0,1.0,29.5
6391,Built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,AMaveon,1465,2.0,1.0,45.87
2880,Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,Spensas,1570,2.0,2.0,65.0
1743,Super built-up  Area,19-Mar,Hosa Road,3 BHK,Sosisic,142.61Sq. Meter,3.0,1.0,115.0
3381,Built-up  Area,Ready To Move,Raghuvanahalli,2 BHK,Srncykh,1070,2.0,1.0,35.0
8944,Built-up  Area,Ready To Move,Sanjeevini Nagar,3 BHK,Betatsi,2250,3.0,,180.0
1302,Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,3356,4.0,,251.0
7590,Built-up  Area,Ready To Move,Ramagondanahalli,4 Bedroom,,4200,4.0,,800.0
9172,Built-up  Area,Ready To Move,Banashankari Stage III,3 Bedroom,,1000,2.0,1.0,120.0
4874,Plot  Area,Ready To Move,Vijaya Bank Layout,5 Bedroom,,2400,5.0,2.0,400.0
740,Super built-up  Area,Ready To Move,Whitefield,2 BHK,JahanSa,805,2.0,2.0,35.0
7293,Built-up  Area,Ready To Move,Kengeri,2 BHK,Sravema,1230,2.0,2.0,45.0
7744,Built-up  Area,Ready To Move,Veerabhadra Nagar,3 Bedroom,,1800,2.0,2.0,100.0
6011,Built-up  Area,21-Dec,Thanisandra,1 BHK,Bhe 2ko,693,1.0,1.0,34.3
1624,Plot  Area,Ready To Move,Kereguddadahalli,6 Bedroom,,600,4.0,0.0,60.0
524,Super built-up  Area,17-Dec,Jakkur,4 BHK,Lecco C,5230,6.0,1.0,465.0
7545,Built-up  Area,Ready To Move,Upadhyaya Layout,3 BHK,,1300,2.0,1.0,67.0
4825,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,MenueNo,1430,2.0,2.0,54.11
3235,Plot  Area,Ready To Move,Hosakerehalli,5 Bedroom,,2400,5.0,,250.0
5615,Super built-up  Area,18-Aug,JP Nagar,2 BHK,DSvvyx ,1152,2.0,1.0,34.56
3257,Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1070,2.0,1.0,46.0
6221,Plot  Area,Ready To Move,Laggere,2 Bedroom,,1200,2.0,0.0,75.0
7658,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1243,2.0,2.0,45.0
176,Plot  Area,Ready To Move,Kumaraswami Layout,5 Bedroom,,600,3.0,2.0,85.0
435,Super built-up  Area,Ready To Move,Richmond Town,3 BHK,Bltonin,2150,4.0,,240.0
9865,Super built-up  Area,Ready To Move,Dodda Banaswadi,2 BHK,,1120,2.0,3.0,36.0
10441,Built-up  Area,Ready To Move,"Haralur Road, ",4 BHK,,2597,4.0,3.0,189.0
308,Super built-up  Area,Ready To Move,Begur,4 BHK,Prntsrt,1664,4.0,3.0,65.0
3755,Super built-up  Area,18-Dec,Raja Rajeshwari Nagar 5th Stage,3 BHK,,1320,2.0,2.0,73.0
1565,Super built-up  Area,18-Aug,Banjara Layout,3 BHK,,1294,2.0,2.0,48.0
2631,Super built-up  Area,18-May,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,51.26
9022,Super built-up  Area,18-Jun,RR Nagar,1 BHK,,648,1.0,1.0,34.0
3837,Super built-up  Area,18-Aug,Kammasandra,3 BHK,DSOakil,1385,2.0,2.0,34.63
9191,Built-up  Area,Ready To Move,Yelahanka,3 BHK,PuziaVe,1560,2.0,2.0,98.0
401,Super built-up  Area,Ready To Move,Whitefield,4 BHK,Haestt ,3252,4.0,1.0,230.0
8545,Plot  Area,Ready To Move,BTM 1st Stage,1 Bedroom,,375,1.0,0.0,40.0
3068,Super built-up  Area,Ready To Move,Brookefield,2 BHK,Mapleer,1262,2.0,1.0,75.0
881,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Adeatlm,1278,2.0,2.0,95.0
434,Plot  Area,Ready To Move,7th Phase JP Nagar,8 Bedroom,,1200,8.0,,250.0
8739,Built-up  Area,Ready To Move,Raghavendra Layout,3 BHK,Gomeseg,1770,3.0,2.0,90.0
8139,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1196,2.0,2.0,40.54
3297,Plot  Area,Ready To Move,Munnekollal,6 Bedroom,,1200,4.0,2.0,110.0
4190,Carpet  Area,20-Dec,Kanakpura Road,1 BHK,Roiti A,381 - 535,1.0,0.0,19.695
10422,Plot  Area,Ready To Move,Hiremath Layout,4 Bedroom,,3150,3.0,1.0,135.0
8952,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1250,2.0,2.0,50.0
5526,Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,918,2.0,1.0,49.0
8316,Built-up  Area,Ready To Move,Gowdanapalya,1 Bedroom,,510,1.0,0.0,34.0
6363,Super built-up  Area,Ready To Move,Horamavu Banaswadi,2 BHK,,1272,2.0,2.0,51.5
288,Super built-up  Area,Ready To Move,Silver Springs Layout,2 BHK,Bhinglv,1084,2.0,2.0,50.0
6225,Built-up  Area,Ready To Move,Frazer Town,4 BHK,Asuilnc,3436,5.0,,341.0
8869,Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,VBpleMa,1140,2.0,2.0,26.49
2623,Plot  Area,18-Jul,Dodsworth Layout,4 Bedroom,,30000,4.0,,2100.0
10252,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,Soiniy ,1718,3.0,2.0,130.0
476,Built-up  Area,Ready To Move,Patelappa Layout,2 BHK,Sryamar,1200,2.0,1.0,62.0
8471,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Shony S,1025,2.0,1.0,35.88
9756,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,,1710,3.0,2.0,85.0
231,Super built-up  Area,Ready To Move,Dodda Nekkundi Extension,2 BHK,AlEcone,1148,2.0,2.0,60.0
8128,Plot  Area,Ready To Move,Vishwapriya Layout,4 Bedroom,,720,3.0,1.0,95.0
3931,Super built-up  Area,18-Jul,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,45.5
737,Super built-up  Area,Ready To Move,Banashankari,2 BHK,,1077,2.0,2.0,37.64
6904,Plot  Area,Ready To Move,Vishwapriya Nagar,3 Bedroom,,600,3.0,2.0,65.0
842,Super built-up  Area,Ready To Move,Yelachenahalli,3 BHK,,1400,2.0,3.0,55.0
7507,Super built-up  Area,20-Jan,Binny Pete,3 BHK,She 2rk,1740,3.0,1.0,150.0
5858,Plot  Area,Ready To Move,Shampura,6 Bedroom,,1150,6.0,2.0,75.0
6200,Super built-up  Area,Ready To Move,Sai Gardens,2 BHK,Alivae ,1261,2.0,2.0,61.0
10513,Built-up  Area,Ready To Move,Electronic City,3 BHK,DSgmax ,1287,3.0,1.0,55.0
6498,Super built-up  Area,Ready To Move,Lingarajapuram,2 BHK,,800,2.0,1.0,55.0
3251,Super built-up  Area,Ready To Move,Harlur,3 BHK,Prncyrn,1749,3.0,2.0,115.0
10247,Super built-up  Area,Ready To Move,Jalahalli,1 BHK,Vaniai ,615,1.0,1.0,46.0
5871,Super built-up  Area,Ready To Move,Anekal,3 BHK,,997,3.0,2.0,55.0
5297,Plot  Area,Ready To Move,Laggere,1 Bedroom,,1200,1.0,1.0,125.0
10460,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,1520,3.0,3.0,85.0
1321,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,MenueNo,1430,2.0,2.0,51.46
1839,Built-up  Area,Ready To Move,JP Nagar,3 BHK,Adace P,2000,3.0,2.0,250.0
1995,Plot  Area,Ready To Move,Basaveshwara Nagar,7 Bedroom,,2460,7.0,1.0,350.0
2399,Super built-up  Area,Ready To Move,Yeshwanthpur,1 BHK,IBityin,668,1.0,1.0,36.85
8281,Super built-up  Area,19-Dec,Thanisandra main road,3 BHK,,3144,3.0,1.0,455.0
6855,Super built-up  Area,Ready To Move,Horamavu Banaswadi,2 BHK,,1156,2.0,2.0,46.9
5180,Plot  Area,Ready To Move,Jalahalli East,4 Bedroom,,720,4.0,2.0,48.0
1041,Super built-up  Area,Ready To Move,Kariyammana Agrahara,3 BHK,,1800,3.0,3.0,90.0
9967,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,SagasSa,1100,2.0,2.0,48.0
800,Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1615,3.0,2.0,59.76
7998,Super built-up  Area,Ready To Move,Kamakshipalya,3 BHK,,1500,2.0,2.0,52.0
6503,Super built-up  Area,18-May,Padmanabhanagar,3 BHK,,1710,2.0,2.0,90.63
1405,Super built-up  Area,19-Dec,Kodihalli,4 BHK,Priesla,3073,5.0,2.0,696.0
6226,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,,1035,2.0,1.0,39.33
5651,Super built-up  Area,Ready To Move,Makali,1 BHK,,500,1.0,1.0,15.0
69,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1005,2.0,1.0,36.68
6554,Super built-up  Area,18-Aug,Raja Rajeshwari Nagar,2 BHK,Prllsan,1178,2.0,1.0,75.0
2759,Super built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1991,4.0,2.0,100.0
6074,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1243,2.0,2.0,46.0
7500,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Koagati,1186,2.0,2.0,55.33
1586,Super built-up  Area,Ready To Move,Jigani,3 BHK,DLhtsen,1230,3.0,3.0,54.0
4872,Super built-up  Area,18-Jan,Hegde Nagar,3 BHK,SoisoCa,2006.8,4.0,2.0,196.0
4770,Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Amionce,1043,2.0,1.0,39.5
6399,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Itelaa ,1210,2.0,2.0,25.0
1074,Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,IBityin,1161,2.0,2.0,64.08
8289,Super built-up  Area,18-Apr,Kanakpura Road,2 BHK,PrarePa,700 - 900,,,41.145
3461,Plot  Area,Ready To Move,Ramamurthy Nagar,2 Bedroom,,1100,2.0,0.0,68.0
7199,Plot  Area,Ready To Move,Tindlu,3 Bedroom,,720,3.0,1.0,81.0
1469,Super built-up  Area,Ready To Move,Panathur,2 BHK,Arentpa,1180,2.0,1.0,70.0
4510,Plot  Area,Ready To Move,Munnekollal,10 Bedroom,,1200,7.0,,240.0
9668,Super built-up  Area,Ready To Move,Varthur,5 BHK,,1000,4.0,0.0,65.0
2603,Super built-up  Area,Ready To Move,Belathur,2 BHK,Viiniai,1050,2.0,1.0,38.0
10222,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,Maisehi,1361,2.0,2.0,79.0
1579,Super built-up  Area,Ready To Move,Lakshmi Layout,3 BHK,Cemesti,1390,3.0,1.0,120.0
3772,Super built-up  Area,18-Oct,Chennammana Kere,2 BHK,,1100,2.0,2.0,56.1
6611,Plot  Area,Ready To Move,Whitefield,4 Bedroom,Chllea ,4003,6.0,1.0,525.0
5512,Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,,1128,2.0,2.0,45.0
4374,Super built-up  Area,Ready To Move,Banashankari Stage II,3 BHK,,1500,2.0,1.0,120.0
409,Plot  Area,Ready To Move,Sultan Palaya,2 Bedroom,,550,1.0,1.0,62.0
10022,Super built-up  Area,Ready To Move,Cambridge Layout,2 BHK,,1244,2.0,2.0,95.0
2952,Super built-up  Area,Ready To Move,Sarakki Nagar,3 BHK,Sowerew,2500,4.0,2.0,325.0
6419,Super built-up  Area,19-Dec,J.P.nagar 6th Phase.Sarakki Nagar,4 BHK,,2690,4.0,2.0,185.0
6188,Super built-up  Area,Ready To Move,Benson Town,3 BHK,Gopus O,2850,4.0,3.0,470.0
10285,Super built-up  Area,Ready To Move,Volagerekallahalli,2 BHK,,1070,2.0,2.0,33.43
3091,Super built-up  Area,Ready To Move,Hennur Road,2 BHK,Maity W,1385,2.0,1.0,83.09
2726,Super built-up  Area,Ready To Move,Bellandur,2 BHK,OriewLa,1299,2.0,2.0,82.0
477,Super built-up  Area,Ready To Move,Ring Road Nagarbhavi,4 BHK,,4800,4.0,,235.0
1329,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1143,2.0,2.0,38.65
2283,Built-up  Area,Ready To Move,Suddaguntepalya,2 BHK,,830,2.0,0.0,34.0
7612,Built-up  Area,Ready To Move,Yelahanka,4 Bedroom,,3990,4.0,1.0,260.0
